datetime,open,high,low,close,volume
2025-07-20 16:00:00,118670.4,118850.0,118461.6,118551.4,131.55119328
2025-07-20 17:00:00,118551.4,118551.4,117955.0,118010.0,170.61052018
2025-07-20 18:00:00,118010.1,118440.0,118010.1,118360.5,102.34701307
2025-07-20 19:00:00,118360.4,118559.4,118155.3,118155.3,72.95588304
2025-07-20 20:00:00,118155.4,118259.7,117857.5,118092.6,93.33246775
2025-07-20 21:00:00,118092.5,118154.7,117838.2,118006.2,96.53956994
2025-07-20 22:00:00,118006.3,118037.6,116467.7,117472.9,304.92416123
2025-07-20 23:00:00,117472.9,117556.1,116954.7,117263.9,109.74150555
2025-07-21 00:00:00,117263.9,117353.4,116529.5,117351.6,206.41137098
2025-07-21 01:00:00,117353.5,117428.0,116794.9,117303.4,216.01566222
2025-07-21 02:00:00,117303.5,118176.0,117303.5,118176.0,205.13219342
2025-07-21 03:00:00,118176.1,118605.6,118132.5,118393.3,116.91707753
2025-07-21 04:00:00,118393.2,118633.8,118279.9,118331.2,66.81449329
2025-07-21 05:00:00,118331.1,118419.4,118184.8,118414.0,50.22695244
2025-07-21 06:00:00,118415.0,119238.5,118285.1,119168.6,173.58028696
2025-07-21 07:00:00,119168.6,119647.5,119158.3,119350.1,150.52495303
2025-07-21 08:00:00,119350.1,119495.0,118858.1,119017.4,146.32924977
2025-07-21 09:00:00,119017.5,119085.5,118538.0,118697.6,93.30067075
2025-07-21 10:00:00,118697.6,118812.6,118340.8,118573.5,80.751185
2025-07-21 11:00:00,118573.4,118787.5,118071.1,118071.1,106.63524534
2025-07-21 12:00:00,118071.1,118579.6,117770.8,118176.1,141.87447529
2025-07-21 13:00:00,118176.2,119090.1,117883.0,118840.7,178.29553574
2025-07-21 14:00:00,118840.8,119224.2,118430.0,118828.2,159.19833068
2025-07-21 15:00:00,118828.1,119119.0,118292.5,118327.7,142.36235434
2025-07-21 16:00:00,118327.8,118398.4,117500.0,117748.0,177.85211536
2025-07-21 17:00:00,117748.0,118098.0,117329.5,117844.0,149.34048631
2025-07-21 18:00:00,117844.0,118188.5,117084.0,117160.3,157.41237582
2025-07-21 19:00:00,117160.2,117526.2,116655.1,116751.3,163.24268483
2025-07-21 20:00:00,116760.4,117247.4,116653.9,116935.4,125.02629258
2025-07-21 21:00:00,116935.3,117362.9,116875.8,117211.8,82.97393616
2025-07-21 22:00:00,117211.9,117624.8,117111.6,117346.5,56.66156117
2025-07-21 23:00:00,117346.5,117500.0,117107.8,117381.0,68.30801668
2025-07-22 00:00:00,117381.1,117512.5,117025.1,117126.4,84.13686642
2025-07-22 01:00:00,117124.8,117948.3,116109.0,117748.7,311.87950836
2025-07-22 02:00:00,117748.8,117798.5,116970.5,117038.4,101.027887
2025-07-22 03:00:00,117026.2,117271.6,116700.0,117202.9,117.97536445
2025-07-22 04:00:00,117209.2,117354.7,116555.7,116555.8,118.9131529
2025-07-22 05:00:00,116555.8,117350.0,116555.0,117322.6,113.45108011
2025-07-22 06:00:00,117325.4,117831.2,117275.0,117831.2,99.18970489
2025-07-22 07:00:00,117831.3,118578.4,117778.9,117979.3,173.9959887
2025-07-22 08:00:00,117979.8,118341.4,117489.8,118274.9,136.78798769
2025-07-22 09:00:00,118274.9,118639.8,117865.1,118398.1,112.77668245
2025-07-22 10:00:00,118392.0,118937.9,118301.7,118937.9,94.24763095
2025-07-22 11:00:00,118939.2,119177.0,118780.0,119140.8,97.67110512
2025-07-22 12:00:00,119140.9,119391.3,119036.1,119269.9,145.45311602
2025-07-22 13:00:00,119270.0,119567.4,118031.9,118141.0,240.83499566
2025-07-22 14:00:00,118140.9,119112.2,117550.0,119060.1,212.81738078
2025-07-22 15:00:00,119060.0,119171.5,118691.7,118894.7,149.10446946
2025-07-22 16:00:00,118895.0,119350.0,118620.0,118672.3,134.54902728
2025-07-22 17:00:00,118672.2,119211.2,118390.0,119199.7,138.23129099
2025-07-22 18:00:00,119199.7,120206.5,119065.1,119733.0,235.03638162
2025-07-22 19:00:00,119733.1,119915.8,119094.4,119281.4,139.10216913
2025-07-22 20:00:00,119281.5,119894.8,119206.2,119695.3,131.43366915
2025-07-22 21:00:00,119695.3,119754.9,119400.6,119400.7,69.06128148
2025-07-22 22:00:00,119400.6,120021.2,119395.0,119840.0,83.47147309
2025-07-22 23:00:00,119840.0,120235.8,119829.1,119953.4,83.10238924
2025-07-23 00:00:00,119953.4,120099.6,119501.0,119540.0,82.30319666
2025-07-23 01:00:00,119543.2,119664.5,119398.1,119495.1,72.45367083
2025-07-23 02:00:00,119495.1,119523.7,118988.3,119074.7,107.69100581
2025-07-23 03:00:00,119074.9,119095.0,118527.9,118599.9,60.60625981
2025-07-23 04:00:00,118600.0,118971.0,118563.3,118971.0,60.10337728
2025-07-23 05:00:00,118974.1,118995.0,118618.8,118638.8,49.53495708
2025-07-23 06:00:00,118638.9,118705.0,118372.2,118416.1,67.47963515
2025-07-23 07:00:00,118416.0,118582.2,118300.3,118351.6,77.033813
2025-07-23 08:00:00,118351.5,118545.0,118221.9,118422.0,88.27816669
2025-07-23 09:00:00,118422.1,118458.6,117927.3,118043.5,104.93622898
2025-07-23 10:00:00,118043.6,118375.0,117844.7,118373.1,121.30139586
2025-07-23 11:00:00,118373.1,118615.0,118169.3,118532.7,76.2441854
2025-07-23 12:00:00,118532.8,118645.0,117800.0,117985.0,149.76718159
2025-07-23 13:00:00,117982.8,118199.2,117330.0,117365.1,268.66111966
2025-07-23 14:00:00,117376.7,118200.2,117314.2,118200.2,172.77517965
2025-07-23 15:00:00,118200.2,118751.0,117818.3,118569.9,153.14608515
2025-07-23 16:00:00,118569.9,118569.9,117545.1,117711.3,181.75970611
2025-07-23 17:00:00,117711.3,118138.0,117332.4,118130.2,230.1304474
2025-07-23 18:00:00,118137.0,118383.9,118005.0,118372.3,109.71578993
2025-07-23 19:00:00,118372.2,118460.0,118229.0,118385.0,106.61223115
2025-07-23 20:00:00,118386.5,118488.8,117550.5,117890.0,169.92317465
2025-07-23 21:00:00,117895.7,118181.6,117380.6,118179.3,133.03471079
2025-07-23 22:00:00,118180.0,118627.5,117943.4,118561.0,72.77726645
2025-07-23 23:00:00,118561.0,118747.3,118411.7,118747.2,74.30800949
2025-07-24 00:00:00,118747.3,119126.8,118567.9,119046.9,89.96436749
2025-07-24 01:00:00,119046.8,119090.3,118780.4,119090.1,72.87341932
2025-07-24 02:00:00,119090.0,119090.1,118805.5,118940.0,50.65792287
2025-07-24 03:00:00,118941.0,119261.4,118471.7,118490.0,85.72892939
2025-07-24 04:00:00,118490.1,118570.5,117828.8,117943.9,140.93148198
2025-07-24 05:00:00,117942.9,117951.8,117496.0,117602.2,164.92218534
2025-07-24 06:00:00,117602.2,117843.4,117387.3,117465.0,157.28015956
2025-07-24 07:00:00,117464.9,118481.0,117110.2,118415.0,179.59086514
2025-07-24 08:00:00,118415.0,118797.0,118231.8,118766.6,119.79715781
2025-07-24 09:00:00,118766.6,118802.9,118294.8,118500.7,101.94408551
2025-07-24 10:00:00,118500.8,118705.3,117960.8,118385.1,104.31196951
2025-07-24 11:00:00,118385.1,118737.8,118315.1,118597.1,88.58499768
2025-07-24 12:00:00,118597.1,118715.0,118291.1,118528.6,131.30636126
2025-07-24 13:00:00,118528.6,118710.0,118209.0,118220.1,103.68761574
2025-07-24 14:00:00,118220.1,119139.3,117824.9,119053.2,237.52756873
2025-07-24 15:00:00,119053.1,119464.3,118631.1,119087.7,235.46495365
2025-07-24 16:00:00,119092.0,119200.6,118354.4,118525.7,243.62776018
2025-07-24 17:00:00,118529.2,119312.3,118494.8,119125.9,81.52454186
2025-07-24 18:00:00,119125.8,119397.5,118965.0,119048.0,88.60096412
2025-07-24 19:00:00,119047.9,119339.9,118902.3,118918.6,77.70390082
2025-07-24 20:00:00,118936.0,119004.5,118718.9,118718.9,63.13759125
2025-07-24 21:00:00,118718.8,118775.6,118488.2,118529.8,49.82274032
2025-07-24 22:00:00,118529.7,118620.0,118186.7,118285.4,77.32843305
2025-07-24 23:00:00,118285.1,118444.5,118150.0,118325.0,110.63373867
2025-07-25 00:00:00,118330.0,118445.0,117653.1,117675.1,156.94995763
2025-07-25 01:00:00,117675.1,117784.0,117240.4,117375.9,214.40151886
2025-07-25 02:00:00,117376.0,117390.0,116350.3,116350.3,287.38443996
2025-07-25 03:00:00,116350.2,116419.8,115344.2,115430.8,331.9620682
2025-07-25 04:00:00,115420.5,116136.3,115115.0,116105.7,269.45634559
2025-07-25 05:00:00,116105.8,116105.8,115268.4,115527.8,114.68819648
2025-07-25 06:00:00,115527.7,115527.8,115207.6,115308.3,121.85845042
